url,datetime,text,tweet_id,username,retweet_count,like_count
https://twitter.com/TheStreetAAPL/status/1639261418754297857,2023-03-24 21:42:32+08:00,Elon Musk Reveals Tech's New Villain https://t.co/U4d5UErxwd,1639261418754297857,TheStreetAAPL,0,0
https://twitter.com/Xrp11Xrp1110/status/1639275897902514181,2023-03-24 22:40:04+08:00,@DannyMinter5 @RizXRP @elonmusk Yes he said no way or something like that. Musk knows lol,1639275897902514181,Xrp11Xrp1110,0,2
https://twitter.com/atlantictriangl/status/1639260714115399680,2023-03-24 21:39:44+08:00,@tomscocca LOL @ not allowing replies to the Time For Some Game Theory thread about how Elon Musk is actually playing 4-dimensional chess,1639260714115399680,atlantictriangl,0,10
https://twitter.com/trixxtotripps/status/1639286987113807872,2023-03-24 23:24:08+08:00,@elonmusk leave us alone captaincuck,1639286987113807872,trixxtotripps,0,1
https://twitter.com/ecoscientist22/status/1639261338194046977,2023-03-24 21:42:13+08:00,@elonmusk Throw a few gallons of water on the hard drive you’ll be fine 🤣#fried,1639261338194046977,ecoscientist22,0,0
https://twitter.com/VersaVice96/status/1639260574797160448,2023-03-24 21:39:11+08:00,@elonmusk What could go wrong https://t.co/S2Qdlcn90Q,1639260574797160448,VersaVice96,0,0
https://twitter.com/FullyProblmatic/status/1639265573602312207,2023-03-24 21:59:03+08:00,@GeeksGamersCom @Nerdrotics @CyborgMarc @iamrobothead @RAZ0RFIST @danvasc2 @elonmusk @QTRBlackGarrett @OMBReviews @KinelRyan @HeelvBabyface @GundamIsHere  What do you think?  Remove the decals from my new Retron 77 and emulate the Fire Orange N64?  Or leave 'em be? https://t.co/neMRimZON8,1639265573602312207,FullyProblmatic,0,0
https://twitter.com/Inkstall/status/1639281596611133445,2023-03-24 23:02:43+08:00,"Are you ready to unlock the true potential of high performance computing? 💻💪 Check out this game-changing resource that explores the latest theories and practical applications.

Hey, @elonmusk, have you considered how high performance computing can https://t.co/Q9sfOKOTX8…",1639281596611133445,Inkstall,0,0
https://twitter.com/thekonyjen/status/1639284015730442241,2023-03-24 23:12:20+08:00,"on top of that, the material used in the conception of tesla is stolen minerals from congo. children are overworking themselves in dangerous mines everyday to collect some cobalt &amp; get paid absolutely nothing. elon musk is just a vile individual &amp; he needs to d word",1639284015730442241,thekonyjen,34,132
https://twitter.com/dawnsair1/status/1639275332338368518,2023-03-24 22:37:50+08:00,@coocoookyuri @Women___Exist @HeidiG812 @KamVTV @covid_clarity @elonmusk late 20s. Unless you have a full hysterectomy &amp; even then🤷‍♀️…there is no running from it. I’m sorry. I didn’t bother reading or responding to the others. I’m not helping you anymore.,1639275332338368518,dawnsair1,0,0
https://twitter.com/okKjMEwT2Yy/status/1639271233781919751,2023-03-24 22:21:32+08:00,@CafeLakeSide_ @cb_doge @elonmusk i think so~,1639271233781919751,okKjMEwT2Yy,0,0
https://twitter.com/GoWokeGoBrk/status/1639286902904815617,2023-03-24 23:23:48+08:00,@elonmusk @POTUS 38% approval rating and dropping.,1639286902904815617,GoWokeGoBrk,0,0
https://twitter.com/andrewt52864396/status/1639276519485833216,2023-03-24 22:42:33+08:00,@elonmusk @hiromichimizuno Guess it's time to start another industry disrupting company...,1639276519485833216,andrewt52864396,0,1
https://twitter.com/cris21418/status/1639283531884142592,2023-03-24 23:10:25+08:00,@elonmusk @hiromichimizuno Is that legal? What's stopping people from starting non-profit business for tax benefits then turning it into for profit?,1639283531884142592,cris21418,0,0
https://twitter.com/RachelLeishman/status/1639272407746723843,2023-03-24 22:26:12+08:00,I like that Elon Musk's quest against the bots is just to give them the ability to have verification status over actual people who were verified for their work previously.,1639272407746723843,RachelLeishman,0,10
https://twitter.com/FrankTHickey/status/1639268270141235200,2023-03-24 22:09:46+08:00,"@elonmusk Logic is necessarily neither good nor evil, logic is indifferent. Indifference sometimes allows evil.",1639268270141235200,FrankTHickey,0,0
https://twitter.com/ashishnitjsr1/status/1639273322570473472,2023-03-24 22:29:50+08:00,"Space elevator will be a convex octagonal building.  Ensuring octagonal structures at basic will eventually help the structure to float easily.
@elonmusk",1639273322570473472,ashishnitjsr1,0,0
https://twitter.com/1ost__/status/1639271101711654916,2023-03-24 22:21:01+08:00,@Rabiateryphatt @noctturnal_ @elonmusk huff :(,1639271101711654916,1ost__,0,0
https://twitter.com/SilenceMyBrotha/status/1639277553138515970,2023-03-24 22:46:39+08:00,@WatcherGuru @elonmusk Innovation will inevitably give the people its power back.,1639277553138515970,SilenceMyBrotha,0,0
https://twitter.com/Chuck93960961/status/1639260202154307585,2023-03-24 21:37:42+08:00,@digitalassetbuy @elonmusk Inquiring minds want to know.,1639260202154307585,Chuck93960961,0,0
https://twitter.com/texasdav1/status/1639265413845463048,2023-03-24 21:58:25+08:00,@elonmusk Thanks for letting us know. (Is this a good thing?),1639265413845463048,texasdav1,0,0
https://twitter.com/not_philia/status/1639271837442908161,2023-03-24 22:23:56+08:00,"@elonmusk Does this include terrorist organizations, like the US government?",1639271837442908161,not_philia,0,0
https://twitter.com/yourfreesaftey/status/1639260933154324480,2023-03-24 21:40:37+08:00,Elon Musk is a weird nerd with a big checkbook,1639260933154324480,yourfreesaftey,0,3
https://twitter.com/heyu539374221/status/1639276915507843080,2023-03-24 22:44:07+08:00,@fadde @elonmusk Everything...,1639276915507843080,heyu539374221,0,0
https://twitter.com/Putorium66/status/1639267541473284098,2023-03-24 22:06:52+08:00,"@JBundens @susanjsmith2 @Therealkeenan1 @elonmusk @greg_price11 @Liz_Cheney @AdamKinzinger @RepAdamSchiff @TuckerCarlson If this is as true as you want to believe the few showing of videos until now the full ones then if they wanted blood they did not come very prepared to do this not even a rope for Pence?  Yes, wrong to break in but most this group was not the majority there peace.",1639267541473284098,Putorium66,0,0
https://twitter.com/ultima_tappa/status/1639282233927139330,2023-03-24 23:05:15+08:00,"@elonmusk YOU ARE A BILLIONARE, THE RESULT OF CORPORATE GREED. YOUR WEALTH IS THE PRODUCT OF CORPORATE MONOPOLIES.",1639282233927139330,ultima_tappa,0,0
https://twitter.com/Ralynn97966097/status/1639262992188440582,2023-03-24 21:48:48+08:00,"@elonmusk @KennethCassel I was thinking it would be nice to get a notification, you know get my bell rung, when one of my tweets gets bookmarked. Maybe.

Replies, likes are eligible for notifications, why not Bookmarks? Or are they and I just don't know it?

Also, if a reply gets Bookmarked, the user… https://t.co/jA0ALKLtyj",1639262992188440582,Ralynn97966097,0,1
https://twitter.com/VirusSendy/status/1639277593286393867,2023-03-24 22:46:49+08:00,"@RuneCrypto_ @LilMoonLambo sendorrriing $HOBBES 

We love you @elonmusk https://t.co/PLEYaRask5",1639277593286393867,VirusSendy,1,4
https://twitter.com/jc84xjpngh/status/1639259620257431554,2023-03-24 21:35:24+08:00,@HawleyMO @Sharenuz Sounds like American’s Twitter before @elonmusk saved it and free speech.,1639259620257431554,jc84xjpngh,0,0
https://twitter.com/Abuchi_Oracle/status/1639261486936629249,2023-03-24 21:42:49+08:00,"Dear @elonmusk if everybody gets verified on Twitter, it means there's no class/level in Twitter and also increase of scam account.",1639261486936629249,Abuchi_Oracle,0,0
https://twitter.com/codywall1933/status/1639268801144291329,2023-03-24 22:11:52+08:00,"@elonmusk @cb_doge Hey, how about putting a web cam on the Moon?
You can send a Tesla car into space but you can't afford to send a webcam up there. I understand Tesla cars have camera. Then just drop one on the Moon.

Whatever happened to the car you sent into schpace?",1639268801144291329,codywall1933,0,0
https://twitter.com/Number_taken/status/1639283885207871494,2023-03-24 23:11:49+08:00,@elonmusk why don't u start a news channel or website??,1639283885207871494,Number_taken,0,0
https://twitter.com/Frederi65567491/status/1639267429414043653,2023-03-24 22:06:25+08:00,"@elonmusk It's not your ring anymore, Gollum.",1639267429414043653,Frederi65567491,0,0
https://twitter.com/contemptuously/status/1639288079646089219,2023-03-24 23:28:29+08:00,@elonmusk Irony. Tis the spice of life. And death ?,1639288079646089219,contemptuously,0,0
https://twitter.com/TrevorQMorgan/status/1639266410294542336,2023-03-24 22:02:22+08:00,@metapills @Nikfcb_ @elonmusk Exactly,1639266410294542336,TrevorQMorgan,0,1
https://twitter.com/NEUTRALcentrist/status/1639261998000099330,2023-03-24 21:44:50+08:00,@BackWisco @codeofvets @elonmusk Anyone affiliated with a verified business is automatically verified.,1639261998000099330,NEUTRALcentrist,0,0
https://twitter.com/MaxiBellHIP/status/1639277865463169024,2023-03-24 22:47:54+08:00,"@cb_doge @elonmusk Looking for truth in everything

❤️",1639277865463169024,MaxiBellHIP,0,2
https://twitter.com/InstaGator14/status/1639276084142194691,2023-03-24 22:40:49+08:00,@gummibear737 @TOrf4051 @elonmusk Social infection.  Too few have an effective immune system.,1639276084142194691,InstaGator14,0,0
https://twitter.com/Vito_Hirsch/status/1639260686172798977,2023-03-24 21:39:38+08:00,"@elonmusk @Teslaconomics On top of that riding motorcycles is a feeling that u can only get by riding it, controlling it on your own",1639260686172798977,Vito_Hirsch,0,0
https://twitter.com/QwikAdcom/status/1639257296600432644,2023-03-24 21:26:10+08:00,"There's no longer balance on Twitter. Everything is right wing, everything is pro-Trump. Is it a payback? I thought balance was a good thing... Or has the other side just completely left Twitter? @ElonMusk @Twitter #balance #twitter #leaningright #trump",1639257296600432644,QwikAdcom,0,1
https://twitter.com/loopuleasa/status/1639268966647443458,2023-03-24 22:12:32+08:00,"@OnlyBangersEth @elonmusk can you stick to only video bangers, I cannot be spending this much time on twitter",1639268966647443458,loopuleasa,0,0
https://twitter.com/jerald_roach/status/1639260154787921920,2023-03-24 21:37:31+08:00,@elonmusk Just Wait Until The Emp Goes Off,1639260154787921920,jerald_roach,0,0
https://twitter.com/Babesibaby/status/1639272595202662407,2023-03-24 22:26:57+08:00,"@Teslaconomics @elonmusk Oh dear, let me tell you something about aliens. Next to a campfire wirh a cup of coffee. And the time future issue i ll explain then, too.🤫",1639272595202662407,Babesibaby,0,0
https://twitter.com/fblount_/status/1639287815056900097,2023-03-24 23:27:26+08:00,@elonmusk Every time I see AI I think about you cracking up on Rogans podcast about artificial insemination,1639287815056900097,fblount_,0,0
https://twitter.com/juanastella/status/1639257354880397314,2023-03-24 21:26:23+08:00,@elonmusk I hope to continue chatting with the old chatgpt 3.5 🙏🏾,1639257354880397314,juanastella,0,1
https://twitter.com/GlobalEvangeli3/status/1639276811468021769,2023-03-24 22:43:42+08:00,"Elon Musk isn’t going to save us.
Donald Trump isn’t going to save us.
Ron DeSantis isn’t going to save us.
Joe Rogan isn’t going to save us.
All of them are incredible men, but in the end, WE THE PEOPLE have to save ourselves.
2 Chron 7:14 https://t.co/myLkI9ShuW",1639276811468021769,GlobalEvangeli3,0,1
https://twitter.com/Alistai13199912/status/1639260090577440768,2023-03-24 21:37:16+08:00,@elonmusk was at 99 https://t.co/RBAcSLC1lH,1639260090577440768,Alistai13199912,0,0
https://twitter.com/ZagnutBear/status/1639276027531722752,2023-03-24 22:40:35+08:00,"@elonmusk Let’s just make an AI to combat the other AI.  A friendly StarTrek Data, not the evil twin",1639276027531722752,ZagnutBear,0,0
https://twitter.com/CivilEngg76/status/1639262727393759232,2023-03-24 21:47:44+08:00,@arunpudur @TwitterIndia @elonmusk Mr Swain the utensils banging was a tribute to health workers not to drive away the virus you are a educated person kindly act like one,1639262727393759232,CivilEngg76,0,0
https://twitter.com/mahjelan/status/1639286194902126593,2023-03-24 23:20:59+08:00,"@elonmusk #VLon Mars, Season 1 by Mars https://t.co/EWB9Tfs8jh",1639286194902126593,mahjelan,0,0
https://twitter.com/Hase_Igel_GmbH/status/1639272178418958341,2023-03-24 22:25:18+08:00,@elonmusk Not really more pathetic and ridiculous than the reasons for many other devastating wars...,1639272178418958341,Hase_Igel_GmbH,0,0
https://twitter.com/Steffman117/status/1639272010084671489,2023-03-24 22:24:38+08:00,@elonmusk @Teslaconomics That was crazy!,1639272010084671489,Steffman117,0,0
https://twitter.com/PJMPOCO/status/1639272803655458819,2023-03-24 22:27:47+08:00,@DrTedros @elonmusk @KanekoaTheGreat @WHO You are a lier and you should be locked up. Can’t wait for Trump to get back into power to see you so called NWO powers disappear once and for all.,1639272803655458819,PJMPOCO,0,0
https://twitter.com/ZinkZonk12/status/1639275490342064128,2023-03-24 22:38:27+08:00,@elonmusk Let me guess your going to build one too now. Power hungry much?,1639275490342064128,ZinkZonk12,0,0
https://twitter.com/IsaiasD81069160/status/1639259978186752000,2023-03-24 21:36:49+08:00,@elonmusk @KennethCassel What is chatGPT? Hahahaha,1639259978186752000,IsaiasD81069160,0,0
https://twitter.com/igottasay2/status/1639263760995983361,2023-03-24 21:51:51+08:00,Seems about right #ElonMusk https://t.co/TqRxm0zz8g,1639263760995983361,igottasay2,0,0
https://twitter.com/Valiant32/status/1639282193099894784,2023-03-24 23:05:05+08:00,"@elonmusk @Teslaconomics Safety is not the point of motorcycles, nor is it the point of most things that make life worth living.",1639282193099894784,Valiant32,0,0
https://twitter.com/MemesCoinLover/status/1639263717920571395,2023-03-24 21:51:41+08:00,"@RahulGandhi @elonmusk you need To meet #RAGA His IQ Same 156 .
Thanks Me late",1639263717920571395,MemesCoinLover,0,0
https://twitter.com/MufilineF/status/1639277227056529420,2023-03-24 22:45:21+08:00,"@Emeneks At this point @elonmusk  just dash you @bluecheck ,your work rate is great. Your attacking force better than Bayern",1639277227056529420,MufilineF,0,1
https://twitter.com/SafinaKhann/status/1639266641405001729,2023-03-24 22:03:18+08:00,@elonmusk @cb_doge Can’t wait to see that 😁,1639266641405001729,SafinaKhann,0,0
https://twitter.com/DDAYSP/status/1639281194176069634,2023-03-24 23:01:07+08:00,@elonmusk Woah that’s not concerning https://t.co/S13oJMx2LQ,1639281194176069634,DDAYSP,0,0
https://twitter.com/awesomepie_/status/1639274970772643846,2023-03-24 22:36:23+08:00,@elonmusk Gets assurance from another ruthless corporate monopoly guy lol 😂,1639274970772643846,awesomepie_,0,0
https://twitter.com/Bahthumbug1/status/1639264789040975874,2023-03-24 21:55:56+08:00,@elonmusk Elon you are not funny Elon,1639264789040975874,Bahthumbug1,0,0
https://twitter.com/TRMirCat/status/1639278931340656641,2023-03-24 22:52:08+08:00,@elonmusk @BillyM2k Does NYC have any productive use? https://t.co/hmAppVi4Wb,1639278931340656641,TRMirCat,0,0
https://twitter.com/scopesotoscope/status/1639256876960428032,2023-03-24 21:24:30+08:00,"@JudicialWatch @TomFitton @elonmusk @Twitter Elon musk releases all the emails to only one person rather than the entire public.

Why?

Because that person will spin the information, the way, Elon Musk and the GOP want.

If they were serious about informing the people, they would’ve released it to everyone.",1639256876960428032,scopesotoscope,0,1
https://twitter.com/princessBabs3/status/1639265267300679680,2023-03-24 21:57:50+08:00,"@elonmusk I’m 64 and all I ever heard growing up was “the sky is falling”. Mostly from those that make money off fear. The sky is still here. I live in the real world where most folks are caring, kind and generous. Stop selling fear.",1639265267300679680,princessBabs3,0,0
https://twitter.com/VinodDa99115019/status/1639260615762911232,2023-03-24 21:39:21+08:00,"@elonmusk #MessageOfAllah_On_Ramadan

Lord Kabir Saheb Ji is Supreme God. He is the Real Allah who can help us attain the real “Heaven” / Jannat.

All of us are his souls and Supreme Lord Kabir Saheb Ji is the only one worthy of our worship and prayers.

He is always present with his souls",1639260615762911232,VinodDa99115019,0,0
https://twitter.com/VickiBa64964093/status/1639284165949419521,2023-03-24 23:12:56+08:00,@theprism89 @elonmusk Oh good,1639284165949419521,VickiBa64964093,0,0
https://twitter.com/WendianneT/status/1639266536610299906,2023-03-24 22:02:53+08:00,"@elonmusk Wish I could @elonmusk , working on finding a place and a job first 🤔 and a way to pay for things online 😉 eventually the world hopefully will stop being upside down so that happens 💖",1639266536610299906,WendianneT,0,0
https://twitter.com/szfehler/status/1639272825176334344,2023-03-24 22:27:52+08:00,@elonmusk @ezralevant Is it really AI though?  It seems to be just a robot that speaks woke.,1639272825176334344,szfehler,0,0
